energy,energy_mean,energy_var,order,order_mean,order_var
-0.9812,-0.9812,0,0.0044,0.0044,0
-0.9812,-0.9812,0,0.0042,0.0043,3.99887e-08
-0.9812,-0.9812,-2.38419e-07,0.0042,0.00426667,2.66664e-08
-0.9816,-0.9813,1.58946e-07,0.004,0.0042,5.33255e-08
-0.9816,-0.98136,3.57628e-07,0.0038,0.00412,1.03988e-07
-0.982,-0.981467,5.72205e-07,0.004,0.0041,8.79911e-08
-0.982,-0.981543,1.19209e-06,0.0038,0.00405714,9.90403e-08
-0.9822,-0.981625,8.17435e-07,0.004,0.00405,8.57056e-08
-0.9822,-0.981689,1.43051e-06,0.004,0.00404445,7.55444e-08
-0.9822,-0.98174,1.69542e-06,0.0038,0.00402,7.90969e-08
-0.9822,-0.981782,1.90735e-06,0.004,0.00401818,7.12651e-08
-0.9822,-0.981817,2.08074e-06,0.004,0.00401667,6.48394e-08
-0.9822,-0.981846,2.06629e-06,0.004,0.00401539,5.94797e-08
-0.9822,-0.981871,2.05407e-06,0.004,0.00401429,5.49391e-08
-0.9822,-0.981893,1.63487e-06,0.0038,0.004,5.71339e-08
-0.982,-0.9819,1.78019e-06,0.0036,0.003975,7.3322e-08
-0.982,-0.981906,1.43051e-06,0.0036,0.00395294,8.52824e-08
-0.9824,-0.981933,6.59157e-07,0.0034,0.00392222,1.14248e-07
-0.9824,-0.981958,3.97364e-07,0.0032,0.00388421,1.62803e-07
-0.9824,-0.98198,1.75677e-07,0.0032,0.00385,2.01044e-07
-0.9824,-0.982,1.66893e-07,0.003,0.00380952,2.59805e-07
-0.9828,-0.982036,5.67663e-07,0.0032,0.00378182,2.81204e-07
-0.983,-0.982078,6.28558e-07,0.003,0.00374783,3.21575e-07
-0.983,-0.982117,1.34758e-06,0.0028,0.00370833,3.82461e-07
-0.983,-0.982152,1.37091e-06,0.0028,0.003672,4.32528e-07
-0.9834,-0.9822,1.50681e-06,0.0026,0.00363077,5.03623e-07
-0.9834,-0.982244,1.59557e-06,0.0026,0.00359259,5.62958e-07
-0.9834,-0.982286,1.71308e-06,0.0028,0.00356429,5.86976e-07
-0.9838,-0.982338,1.97547e-06,0.0026,0.00353104,6.30141e-07
-0.984,-0.982393,2.84458e-06,0.0028,0.00350667,6.44041e-07
-0.984,-0.982445,3.60807e-06,0.003,0.00349032,6.39137e-07
-0.9842,-0.9825,3.85315e-06,0.0032,0.00348125,6.23785e-07
-0.9842,-0.982552,3.60608e-06,0.0034,0.00347879,6.04692e-07
-0.9842,-0.9826,4.36378e-06,0.0032,0.00347059,5.9094e-07
-0.9842,-0.982646,4.43178e-06,0.0032,0.00346286,5.77743e-07
-0.984,-0.982683,3.985e-06,0.0034,0.00346111,5.61452e-07
-0.9842,-0.982724,4.03325e-06,0.0032,0.00345405,5.49544e-07
-0.9842,-0.982763,4.5364e-06,0.003,0.00344211,5.4554e-07
-0.9842,-0.9828,4.81856e-06,0.003,0.00343077,5.41204e-07
-0.9842,-0.982835,5.08626e-06,0.003,0.00342,5.36605e-07
-0.9842,-0.982868,4.93526e-06,0.003,0.00340976,5.31795e-07
-0.9842,-0.9829,5.55922e-06,0.003,0.0034,5.26818e-07
-0.9846,-0.98294,5.50066e-06,0.0028,0.00338605,5.31017e-07
-0.9846,-0.982977,5.44482e-06,0.0028,0.00337273,5.34277e-07
-0.9846,-0.983013,5.73288e-06,0.0028,0.00336,5.36716e-07
-0.9846,-0.983048,5.75384e-06,0.0028,0.00334783,5.3842e-07
-0.9848,-0.983085,6.76383e-06,0.003,0.00334043,5.31862e-07
-0.9848,-0.983121,7.06125e-06,0.003,0.00333333,5.25374e-07
-0.9848,-0.983155,6.63598e-06,0.0028,0.00332245,5.26037e-07
-0.9848,-0.983188,7.47369e-06,0.0028,0.003312,5.26222e-07
-0.9848,-0.983219,7.66754e-06,0.0028,0.00330196,5.25975e-07
-0.9852,-0.983258,7.61537e-06,0.0026,0.00328846,5.34618e-07
-0.9852,-0.983294,8.51888e-06,0.0024,0.0032717,5.54125e-07
-0.9856,-0.983337,8.63705e-06,0.0026,0.00325926,5.60378e-07
-0.9858,-0.983382,9.13938e-06,0.0028,0.00325091,5.57669e-07
-0.9858,-0.983425,9.1466e-06,0.0028,0.00324286,5.54791e-07
-0.9858,-0.983467,9.03436e-06,0.0028,0.00323509,5.51763e-07
-0.986,-0.98351,8.88841e-06,0.003,0.00323104,5.43985e-07
-0.986,-0.983552,9.12568e-06,0.003,0.00322712,5.36413e-07
-0.9862,-0.983597,9.83982e-06,0.0032,0.00322667,5.27348e-07
-0.9864,-0.983643,9.98179e-06,0.003,0.00322295,5.20243e-07
-0.9864,-0.983687,1.0123e-05,0.003,0.00321936,5.13316e-07
-0.9864,-0.98373,1.03443e-05,0.003,0.00321587,5.06562e-07
-0.9864,-0.983772,1.0831e-05,0.0032,0.00321563,4.98531e-07
-0.9864,-0.983812,1.08257e-05,0.0032,0.00321539,4.9075e-07
-0.9864,-0.983851,1.15101e-05,0.003,0.00321212,4.84604e-07
-0.9864,-0.983889,1.16825e-05,0.0028,0.00320597,4.82332e-07
-0.9864,-0.983926,1.29885e-05,0.0028,0.0032,4.79982e-07
-0.9866,-0.983965,1.28115e-05,0.003,0.0031971,4.74083e-07
-0.9866,-0.984003,1.31096e-05,0.0032,0.00319714,4.67213e-07
-0.9868,-0.984042,1.28474e-05,0.0034,0.0032,4.61699e-07
-0.9868,-0.984081,1.30224e-05,0.0036,0.00320556,4.5964e-07
-0.9872,-0.984123,1.38217e-05,0.0034,0.00320822,4.54292e-07
-0.9872,-0.984165,1.46121e-05,0.0032,0.00320811,4.48073e-07
-0.9872,-0.984205,1.48142e-05,0.0032,0.003208,4.42018e-07
-0.9874,-0.984247,1.56371e-05,0.0034,0.00321053,4.37095e-07
-0.9874,-0.984288,1.59364e-05,0.0034,0.00321299,4.32277e-07
-0.9874,-0.984328,1.59833e-05,0.0034,0.00321539,4.27556e-07
-0.9878,-0.984372,1.64356e-05,0.0036,0.00322025,4.25817e-07
-0.9878,-0.984415,1.64177e-05,0.0038,0.0032275,4.28829e-07
-0.9878,-0.984457,1.67549e-05,0.0038,0.00323457,4.31564e-07
-0.9878,-0.984497,1.65127e-05,0.0038,0.00324146,4.34029e-07
-0.9878,-0.984537,1.70208e-05,0.0036,0.00324578,4.31833e-07
-0.9878,-0.984576,1.67927e-05,0.0036,0.00325,4.29618e-07
-0.9878,-0.984614,1.66609e-05,0.0036,0.00325412,4.27386e-07
-0.9878,-0.984651,1.72952e-05,0.0034,0.00325582,4.22856e-07
-0.9878,-0.984687,1.72937e-05,0.0034,0.00325747,4.18417e-07
-0.9878,-0.984723,1.75772e-05,0.0034,0.00325909,4.14066e-07
-0.9878,-0.984757,1.73341e-05,0.0032,0.00325843,4.09442e-07
-0.9878,-0.984791,1.74394e-05,0.0032,0.00325778,4.04918e-07
-0.9878,-0.984824,1.74575e-05,0.0034,0.00325934,4.00865e-07
-0.9878,-0.984856,1.74753e-05,0.0034,0.00326087,3.96891e-07
-0.9878,-0.984888,1.79902e-05,0.0032,0.00326022,3.92658e-07
-0.9878,-0.984919,1.84121e-05,0.0034,0.0032617,3.8885e-07
-0.9878,-0.984949,1.88249e-05,0.0034,0.00326316,3.85114e-07
-0.9878,-0.984979,1.85465e-05,0.0034,0.00326458,3.81451e-07
-0.9882,-0.985012,1.87829e-05,0.0036,0.00326804,3.79798e-07
-0.9882,-0.985045,1.91718e-05,0.0036,0.00327143,3.78129e-07
-0.9882,-0.985077,1.95552e-05,0.0036,0.00327475,3.76454e-07
-0.9884,-0.98511,1.95696e-05,0.0034,0.003276,3.72966e-07
-0.9886,-0.985144,1.95122e-05,0.0032,0.00327525,3.6935e-07
-0.9888,-0.98518,1.99351e-05,0.0034,0.00327647,3.66e-07
-0.989,-0.985217,2.04549e-05,0.0032,0.00327573,3.62526e-07
-0.9892,-0.985256,2.11498e-05,0.0034,0.00327692,3.59304e-07
-0.9892,-0.985293,2.15356e-05,0.0034,0.0032781,3.56138e-07
-0.9892,-0.98533,2.19391e-05,0.0034,0.00327925,3.53028e-07
-0.9892,-0.985366,2.28837e-05,0.0034,0.00328037,3.49971e-07
-0.9892,-0.985402,2.357e-05,0.0036,0.00328333,3.48592e-07
-0.9892,-0.985436,2.42701e-05,0.0034,0.0032844,3.45616e-07
-0.9892,-0.985471,2.43974e-05,0.0036,0.00328727,3.44254e-07
-0.9894,-0.985506,2.47305e-05,0.0034,0.00328829,3.41354e-07
-0.9894,-0.985541,2.45421e-05,0.0034,0.00328929,3.38503e-07
-0.9896,-0.985577,2.50041e-05,0.0032,0.0032885,3.35623e-07
-0.9896,-0.985612,2.57619e-05,0.0034,0.00328947,3.32871e-07
-0.9898,-0.985648,2.62072e-05,0.0032,0.0032887,3.30093e-07
-0.9898,-0.985684,2.71756e-05,0.0034,0.00328966,3.27438e-07
-0.9898,-0.985719,2.78662e-05,0.0036,0.00329231,3.2626e-07
-0.99,-0.985756,2.78318e-05,0.0038,0.00329661,3.27839e-07
-0.99,-0.985791,2.86385e-05,0.0036,0.00329916,3.26607e-07
-0.9902,-0.985828,2.89889e-05,0.0038,0.00330333,3.28042e-07
-0.9902,-0.985864,3.02633e-05,0.0036,0.00330579,3.26764e-07
-0.9902,-0.9859,3.05058e-05,0.0036,0.0033082,3.2548e-07
-0.9904,-0.985936,3.12231e-05,0.0034,0.00330894,3.22949e-07
-0.9906,-0.985974,3.17853e-05,0.0032,0.00330807,3.20516e-07
-0.9906,-0.986011,3.23403e-05,0.0032,0.0033072,3.18116e-07
-0.9906,-0.986047,3.28865e-05,0.0034,0.00330794,3.15708e-07
-0.9908,-0.986085,3.32802e-05,0.0032,0.00330709,3.1339e-07
-0.991,-0.986123,3.38648e-05,0.003,0.00330469,3.12396e-07
-0.991,-0.986161,3.47085e-05,0.003,0.00330233,3.11397e-07
-0.9912,-0.9862,3.52564e-05,0.0032,0.00330154,3.09145e-07
-0.9912,-0.986238,3.60305e-05,0.0032,0.00330076,3.06925e-07
-0.991,-0.986274,3.72297e-05,0.0034,0.00330152,3.0473e-07
-0.991,-0.986309,3.72981e-05,0.0034,0.00330226,3.02565e-07
-0.991,-0.986344,3.77634e-05,0.0036,0.00330448,3.01611e-07
-0.991,-0.986379,3.82431e-05,0.0038,0.00330815,3.02997e-07
-0.991,-0.986413,3.90123e-05,0.0036,0.00331029,3.02004e-07
-0.9912,-0.986448,3.9276e-05,0.0034,0.00331095,2.99903e-07
-0.9912,-0.986482,4.0204e-05,0.0036,0.00331304,2.98924e-07
-0.9914,-0.986517,4.05519e-05,0.0034,0.00331367,2.96864e-07
-0.9914,-0.986552,4.11418e-05,0.0034,0.00331429,2.94834e-07
-0.9914,-0.986587,4.21967e-05,0.0034,0.00331489,2.92832e-07
-0.9914,-0.98662,4.32299e-05,0.0032,0.00331408,2.90942e-07
-0.9914,-0.986654,4.42485e-05,0.003,0.00331189,2.90274e-07
-0.9916,-0.986688,4.52545e-05,0.0032,0.00331111,2.88419e-07
-0.9916,-0.986722,4.57168e-05,0.0034,0.00331172,2.86525e-07
-0.9918,-0.986757,4.61611e-05,0.0036,0.0033137,2.85687e-07
-0.992,-0.986792,4.62107e-05,0.0034,0.00331429,2.83828e-07
-0.992,-0.986828,4.65711e-05,0.0036,0.00331622,2.83001e-07
-0.9922,-0.986864,4.68025e-05,0.0038,0.00331946,2.8423e-07
-0.9926,-0.986902,4.73509e-05,0.0036,0.00332133,2.8337e-07
-0.9926,-0.98694,4.728e-05,0.0038,0.0033245,2.84519e-07
-0.9926,-0.986977,4.77121e-05,0.004,0.00332895,2.88635e-07
-0.9928,-0.987015,4.81464e-05,0.0042,0.00333464,2.96656e-07
-0.9928,-0.987053,4.87995e-05,0.0042,0.00334026,3.04443e-07
-0.9928,-0.98709,4.92474e-05,0.0042,0.00334581,3.12008e-07
-0.9928,-0.987126,4.96926e-05,0.0044,0.00335256,3.2424e-07
-0.9928,-0.987162,5.09146e-05,0.0042,0.00335796,3.31311e-07
-0.9928,-0.987198,5.0566e-05,0.0042,0.00336329,3.38179e-07
-0.9928,-0.987233,5.10065e-05,0.0044,0.00336981,3.49559e-07
-0.9928,-0.987268,5.14414e-05,0.0044,0.00337625,3.60624e-07
-0.9928,-0.987302,5.21094e-05,0.0042,0.00338137,3.66803e-07
-0.993,-0.987337,5.31451e-05,0.0044,0.00338765,3.77333e-07
-0.993,-0.987372,5.36972e-05,0.0046,0.00339509,3.93041e-07
-0.993,-0.987406,5.3868e-05,0.0048,0.00340366,4.14698e-07
-0.993,-0.98744,5.4406e-05,0.0048,0.00341212,4.35804e-07
-0.993,-0.987474,5.49374e-05,0.0048,0.00342048,4.56369e-07
-0.993,-0.987507,5.58934e-05,0.0048,0.00342874,4.76412e-07
-0.993,-0.98754,5.59241e-05,0.0048,0.0034369,4.95944e-07
-0.9932,-0.987573,5.63321e-05,0.005,0.00344615,5.21906e-07
-0.9932,-0.987606,5.68254e-05,0.005,0.00345529,5.47223e-07
-0.9932,-0.987639,5.7313e-05,0.0048,0.00346316,5.6515e-07
-0.9932,-0.987671,5.8149e-05,0.005,0.00347209,5.89307e-07
-0.9934,-0.987704,5.82892e-05,0.0048,0.00347977,6.06263e-07
-0.9936,-0.987738,5.86207e-05,0.0046,0.00348621,6.17184e-07
-0.9938,-0.987773,5.89661e-05,0.0048,0.00349371,6.33362e-07
-0.9938,-0.987807,5.93049e-05,0.0048,0.00350114,6.4913e-07
-0.994,-0.987842,5.95735e-05,0.005,0.00350961,6.70823e-07
-0.9942,-0.987878,6.05475e-05,0.0052,0.0035191,6.99137e-07
-0.9946,-0.987915,6.09079e-05,0.0054,0.00352961,7.3474e-07
-0.9948,-0.987954,6.12975e-05,0.0056,0.00354111,7.78261e-07
-0.995,-0.987992,6.27266e-05,0.0058,0.00355359,8.30323e-07
-0.995,-0.988031,6.35379e-05,0.0056,0.00356484,8.71761e-07
-0.995,-0.988069,6.48577e-05,0.0058,0.00357705,9.21578e-07
-0.995,-0.988107,6.53267e-05,0.006,0.00359022,9.80351e-07
-0.995,-0.988144,6.62052e-05,0.006,0.00360324,1.0378e-06
-0.995,-0.988181,6.70536e-05,0.006,0.00361613,1.09396e-06
-0.995,-0.988217,6.85492e-05,0.0058,0.00362781,1.1391e-06
-0.995,-0.988253,6.9376e-05,0.0058,0.00363936,1.1832e-06
-0.9952,-0.98829,7.00596e-05,0.006,0.00365185,1.23589e-06
-0.9952,-0.988326,7.10487e-05,0.006,0.00366421,1.28739e-06
-0.9952,-0.988362,7.17238e-05,0.0062,0.00367749,1.34795e-06
-0.9952,-0.988398,7.3011e-05,0.0062,0.00369063,1.40718e-06
-0.9954,-0.988434,7.33609e-05,0.006,0.00370259,1.45512e-06
-0.9954,-0.98847,7.40086e-05,0.006,0.00371443,1.502e-06
-0.9954,-0.988506,7.40007e-05,0.0058,0.00372513,1.53887e-06
-0.9954,-0.988541,7.46189e-05,0.006,0.00373673,1.58378e-06
-0.9952,-0.988575,7.55325e-05,0.0062,0.00374924,1.6373e-06
-0.9954,-0.988609,7.58365e-05,0.0064,0.00376263,1.69996e-06
-0.9956,-0.988644,7.64746e-05,0.0062,0.00377487,1.75108e-06
-0.9956,-0.988679,7.64928e-05,0.006,0.003786,1.79179e-06
-0.9956,-0.988714,7.65109e-05,0.0062,0.00379801,1.84082e-06
-0.9956,-0.988748,7.71266e-05,0.006,0.00380891,1.87966e-06
-0.9958,-0.988782,7.65595e-05,0.0058,0.00381872,1.90942e-06
-0.996,-0.988818,7.75318e-05,0.006,0.00382941,1.94666e-06
-0.9964,-0.988855,7.79664e-05,0.0058,0.00383902,1.975e-06
-0.9964,-0.988891,7.90015e-05,0.0058,0.00384854,2.0027e-06
-0.9964,-0.988928,7.90878e-05,0.0056,0.003857,2.02262e-06
-0.9968,-0.988965,8.04346e-05,0.0058,0.00386635,2.04914e-06
-0.9968,-0.989003,8.09615e-05,0.006,0.00387656,2.08285e-06
-0.997,-0.989041,8.2786e-05,0.0058,0.00388571,2.10813e-06
-0.997,-0.989079,8.3392e-05,0.006,0.00389573,2.14046e-06
-0.997,-0.989116,8.51143e-05,0.0062,0.0039066,2.1804e-06
-0.9972,-0.989154,8.605e-05,0.0064,0.00391831,2.22849e-06
-0.9974,-0.989192,8.69086e-05,0.0066,0.00393084,2.28524e-06
-0.9974,-0.989231,8.74729e-05,0.0068,0.00394419,2.35113e-06
-0.9974,-0.989269,8.83169e-05,0.007,0.00395833,2.42666e-06
-0.9976,-0.989307,8.91619e-05,0.0072,0.00397327,2.51227e-06
-0.9978,-0.989346,9.00717e-05,0.0074,0.00398899,2.60842e-06
-0.9978,-0.989385,9.09425e-05,0.0076,0.00400548,2.71554e-06
-0.9978,-0.989423,9.15593e-05,0.0076,0.00402182,2.8206e-06
-0.998,-0.989462,9.24934e-05,0.0074,0.0040371,2.91106e-06
-0.9982,-0.989501,9.34288e-05,0.0076,0.00405315,3.01225e-06
-0.9982,-0.98954,9.46286e-05,0.0074,0.00406816,3.09914e-06
-0.9982,-0.989579,9.55428e-05,0.0074,0.00408304,3.18436e-06
-0.9982,-0.989617,9.61764e-05,0.0076,0.00409867,3.2801e-06
-0.9984,-0.989656,9.74305e-05,0.0074,0.00411327,3.36197e-06
-0.9986,-0.989695,9.84437e-05,0.0072,0.00412687,3.43104e-06
-0.9986,-0.989734,9.94489e-05,0.007,0.00413947,3.48833e-06
-0.9986,-0.989773,9.99078e-05,0.007,0.00415197,3.5445e-06
-0.9986,-0.989811,0.000100871,0.007,0.00416435,3.59955e-06
-0.999,-0.989851,0.000102209,0.0068,0.00417576,3.64406e-06
-0.9992,-0.989891,0.000102797,0.007,0.00418793,3.69704e-06
-0.9992,-0.989931,0.000103644,0.0072,0.00420086,3.75899e-06
-0.9992,-0.989971,0.000104485,0.007,0.00421282,3.80983e-06
-0.9992,-0.99001,0.000105065,0.007,0.00422468,3.85966e-06
-0.9994,-0.99005,0.000106277,0.0072,0.00423729,3.91825e-06
-0.9994,-0.99009,0.000106638,0.0072,0.00424979,3.97571e-06
-0.9994,-0.990129,0.000107896,0.0074,0.00426303,4.04232e-06
-0.9996,-0.990168,0.000108936,0.0076,0.00427699,4.11852e-06
-0.9996,-0.990208,0.000109712,0.0076,0.00429083,4.1933e-06
-0.9996,-0.990247,0.000110735,0.0076,0.00430456,4.2667e-06
-0.9996,-0.990285,0.000111435,0.0074,0.00431736,4.32818e-06
-0.9996,-0.990324,0.000112366,0.0074,0.00433004,4.38849e-06
-0.9996,-0.990362,0.000113026,0.0074,0.00434262,4.44768e-06
-0.9996,-0.990399,0.000113868,0.0074,0.0043551,4.50575e-06
-0.9998,-0.990438,0.000114912,0.0076,0.00436829,4.57296e-06
-0.9998,-0.990476,0.000115978,0.0078,0.00438219,4.64973e-06
-0.9998,-0.990513,0.00011703,0.0076,0.00439516,4.71442e-06
-0.9998,-0.99055,0.000117811,0.0076,0.00440803,4.77791e-06
-0.9998,-0.990587,0.000118801,0.0074,0.00442,4.83033e-06
-0.9998,-0.990624,0.000119287,0.0076,0.00443267,4.89159e-06
-0.9998,-0.990661,0.000120256,0.0078,0.00444603,4.9621e-06
-0.9998,-0.990697,0.000121232,0.008,0.00446008,5.04224e-06
-1,-0.990733,0.000122341,0.0082,0.0044748,5.13245e-06
-1,-0.99077,0.000123486,0.0084,0.0044902,5.23309e-06
-1,-0.990806,0.000124397,0.0084,0.00450547,5.33199e-06
-1.0002,-0.990842,0.000125591,0.0082,0.00451984,5.41738e-06
-1.0006,-0.99088,0.000127059,0.008,0.00453333,5.49019e-06
-1.0006,-0.990918,0.000127338,0.008,0.00454672,5.5617e-06
-1.0008,-0.990956,0.000128877,0.0082,0.00456077,5.64289e-06
-1.0008,-0.990993,0.000130637,0.0082,0.00457471,5.72267e-06
-1.0012,-0.991032,0.00013232,0.0084,0.00458931,5.81245e-06
-1.0014,-0.991072,0.000133476,0.0086,0.00460456,5.91258e-06
-1.0014,-0.991111,0.000135074,0.0088,0.00462046,6.02345e-06
-1.0014,-0.99115,0.000136,0.0088,0.00463623,6.13246e-06
-1.0016,-0.991189,0.000138,0.0086,0.00465113,6.22746e-06
-1.0018,-0.991229,0.000139068,0.0088,0.00466667,6.33298e-06
-1.0018,-0.991268,0.000140456,0.0086,0.00468134,6.42472e-06
-1.002,-0.991308,0.000141126,0.0084,0.00469517,6.50357e-06
-1.002,-0.991348,0.000141741,0.0084,0.00470889,6.58106e-06
-1.0022,-0.991388,0.000143713,0.0082,0.00472177,6.64663e-06
-1.0024,-0.991428,0.000144383,0.0084,0.00473529,6.72158e-06
-1.0024,-0.991468,0.000145441,0.0084,0.00474872,6.79526e-06
-1.0024,-0.991508,0.000146478,0.0082,0.00476131,6.85731e-06
-1.0028,-0.991549,0.000147743,0.008,0.00477309,6.90857e-06
-1.003,-0.991591,0.000149517,0.0082,0.00478551,6.96854e-06
-1.0028,-0.991631,0.000150772,0.0084,0.00479856,7.03762e-06
-1.003,-0.991672,0.000152259,0.0082,0.00481079,7.09545e-06
-1.0032,-0.991714,0.000154205,0.0084,0.00482366,7.16227e-06
-1.0032,-0.991755,0.000155206,0.0084,0.00483643,7.22796e-06
-1.0032,-0.991795,0.000157237,0.0086,0.00484982,7.30295e-06
-1.0034,-0.991837,0.000158393,0.0084,0.00486241,7.36635e-06
-1.0034,-0.991877,0.000159977,0.0084,0.00487491,7.42868e-06
-1.0034,-0.991918,0.000161548,0.0084,0.00488732,7.48993e-06
-1.0034,-0.991958,0.000163115,0.0082,0.00489895,7.54056e-06
-1.0034,-0.991998,0.000164932,0.0082,0.00491049,7.59029e-06
-1.0034,-0.992038,0.000166723,0.0082,0.00492195,7.63916e-06
-1.0034,-0.992077,0.000168528,0.0082,0.00493333,7.68716e-06
-1.0034,-0.992116,0.000169896,0.0082,0.00494464,7.73431e-06
-1.0034,-0.992155,0.000171645,0.0084,0.00495655,7.78989e-06
-1.0034,-0.992194,0.000173316,0.0084,0.00496839,7.84452e-06
-1.0036,-0.992233,0.000174817,0.0086,0.00498082,7.90789e-06
-1.0038,-0.992272,0.000175969,0.0088,0.00499386,7.98037e-06
-1.0038,-0.992312,0.000176632,0.0088,0.0050068,8.05167e-06
-1.0038,-0.992351,0.000177769,0.009,0.00502034,8.1324e-06
-1.0038,-0.992389,0.000178693,0.009,0.00503378,8.21184e-06
-1.0038,-0.992428,0.000179713,0.0092,0.00504781,8.30099e-06
-1.0038,-0.992466,0.00018088,0.0094,0.00506242,8.40016e-06
-1.0038,-0.992504,0.000181528,0.0094,0.00507692,8.49783e-06
-1.0036,-0.992541,0.000183026,0.0096,0.005092,8.6058e-06
-1.0038,-0.992578,0.00018417,0.0098,0.00510764,8.72439e-06
-1.0038,-0.992616,0.000185409,0.0098,0.00512318,8.84123e-06
-1.0038,-0.992653,0.000186033,0.0096,0.00513795,8.94423e-06
-1.0038,-0.992689,0.00018703,0.0098,0.00515329,9.05772e-06
-1.004,-0.992726,0.000188484,0.01,0.00516918,9.18196e-06
-1.0044,-0.992765,0.000189259,0.0098,0.00518431,9.29202e-06
-1.0044,-0.992802,0.000190426,0.0098,0.00519935,9.40046e-06
-1.0044,-0.99284,0.000191598,0.0096,0.00521364,9.4956e-06
-1.0044,-0.992877,0.000192357,0.0094,0.00522718,9.57821e-06
-1.0044,-0.992915,0.0001935,0.0092,0.00524,9.64906e-06
-1.0044,-0.992952,0.000194722,0.0092,0.00525273,9.71878e-06
-1.0044,-0.992988,0.000196021,0.009,0.00526474,9.77754e-06
-1.0044,-0.993025,0.000196738,0.009,0.00527668,9.83536e-06
-1.0044,-0.993061,0.000198084,0.0092,0.00528917,9.90198e-06
-1.0044,-0.993097,0.000198935,0.009,0.00530095,9.95787e-06
-1.0044,-0.993133,0.000200278,0.0092,0.00531329,1.00225e-05
-1.0042,-0.993168,0.000200667,0.009,0.00532492,1.00765e-05
-1.0042,-0.993202,0.000201054,0.0088,0.00533585,1.01207e-05
-1.0044,-0.993237,0.000202653,0.0086,0.00534608,1.01556e-05
